startup_name,startup_name_norm,industry_vertical,sub_vertical,city,city_norm,investor_name,investor_list,investor_count,investment_type,investment_stage_norm,amount_raw,amount_usd,amount_log1p,amount_bucket,is_undisclosed_amount,date_raw,date_parsed,year,month,year_month,remarks,founding_date,founding_date_parsed,founding_age_years,_is_probable_dup,amount_outlier_iqr,amount_outlier_logz
Seclore,seclore,Technology,Enterprise Security Technology platform,Mumbai,Mumbai,Sistema Asia Fund; Helion Venture; VentureEast; India Alternatives,"[""Sistema Asia Fund"", ""Helion Venture"", ""VentureEast"", ""India Alternatives""]",4,Private Equity,private equity,"12,000,000",12000000.0,16.300417291085605,10M-100M,False,2016-05-04,2016-05-04,2016,5,2016-05,,,,,False,False,False
SolarTown,solartown,Technology,Solar Rooftop system installation company,Chennai,Chennai,Grex.in,"[""Grex.in""]",1,Seed Funding,seed,"200,000",200000.0,12.206077645517674,50k-1M,False,2016-05-04,2016-05-04,2016,5,2016-05,,,,,False,False,False
Comarete,comarete,Technology,Telecom & Media IT services company,Pune,Pune,Grex.in,"[""Grex.in""]",1,Seed Funding,seed,"200,000",200000.0,12.206077645517674,50k-1M,False,2016-05-04,2016-05-04,2016,5,2016-05,,,,,False,False,False
MyDentistChoice,mydentistchoice,eCommerce,Medical Supplies eTailer,Hyderabad,Hyderabad,Undisclosed investors,"[""Undisclosed investors""]",1,Seed Funding,seed,"150,000",150000.0,11.918397239722838,50k-1M,False,2016-05-04,2016-05-04,2016,5,2016-05,,,,,False,False,False
Active.ai,active ai,Technology,Intelligent Tech platform for Finance vertical,Singapore,Singapore,Kalaari Capital Accelerator Program,"[""Kalaari Capital Accelerator Program""]",1,Seed Funding,seed,"500,000",500000.0,13.122365377402328,50k-1M,False,2016-05-04,2016-05-04,2016,5,2016-05,,,,,False,False,False
Affordplan,affordplan,Technology,Affordable non-emergency medical service health plans,New Delhi,New Delhi,Kalaari Capital Accelerator Program,"[""Kalaari Capital Accelerator Program""]",1,Seed Funding,seed,"500,000",500000.0,13.122365377402328,50k-1M,False,2016-05-04,2016-05-04,2016,5,2016-05,,,,,False,False,False
Indee,indee,Consumer Internet,Web Video Streaming Platform,Bangalore,Bangalore,Kalaari Capital Accelerator Program,"[""Kalaari Capital Accelerator Program""]",1,Seed Funding,seed,"500,000",500000.0,13.122365377402328,50k-1M,False,2016-05-04,2016-05-04,2016,5,2016-05,,,,,False,False,False
Unbxd,unbxd,Technology,eCommerce product discovery software,New Delhi,New Delhi,IDG Ventures; Inventus Capital; Indian Angel Network,"[""IDG Ventures"", ""Inventus Capital"", ""Indian Angel Network""]",3,Private Equity,private equity,,,,Undisclosed,True,2016-05-05,2016-05-05,2016,5,2016-05,,,,,False,False,False
WebAlligator,weballigator,Consumer Internet,Cloud Based Software Solutions,Bangalore,Bangalore,Group of undisclosed Angel Investors & HNIs,"[""Group of undisclosed Angel Investors"", ""HNIs""]",2,Seed Funding,seed,"375,000",375000.0,12.834683971615659,50k-1M,False,2016-05-05,2016-05-05,2016,5,2016-05,,,,,False,False,False
EduAce Services,eduace services,Education,Education Workshops & mentoring programs,Lucknow,Lucknow,MoMagic Technologies,"[""MoMagic Technologies""]",1,Private Equity,private equity,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2016-05-06,2016-05-06,2016,5,2016-05,,,,,False,False,False
Meesho,meesho,eCommerce,Social commerce platform,Bangalore,Bangalore,Rajul Garg & Others,"[""Rajul Garg"", ""Others""]",2,Seed Funding,seed,,,,Undisclosed,True,2016-05-06,2016-05-06,2016,5,2016-05,,,,,False,False,False
Zebroads,zebroads,Logistics,Logistics and Warehousing services,Hyderabad,Hyderabad,Undisclosed investors,"[""Undisclosed investors""]",1,Seed Funding,seed,"75,000",75000.0,11.225256725762893,50k-1M,False,2016-05-07,2016-05-07,2016,5,2016-05,,,,,False,False,False
Locus,locus,Technology,Logistics Intelligence platform,Bangalore,Bangalore,Exfinity Venture Partners; Blume Ventures; BeeNext; Rajesh Ranavat,"[""Exfinity Venture Partners"", ""Blume Ventures"", ""BeeNext"", ""Rajesh Ranavat""]",4,Private Equity,private equity,"2,750,000",2750000.0,14.827111833279051,1M-10M,False,2016-05-09,2016-05-09,2016,5,2016-05,,,,,False,False,False
Toko Innovations,toko innovations,Consumer Internet,Children’s Entertainment Portal,Bangalore,Bangalore,Roopak Saluja; Vishal Khare,"[""Roopak Saluja"", ""Vishal Khare""]",2,Seed Funding,seed,"450,000",450000.0,13.017005083966255,50k-1M,False,2016-05-09,2016-05-09,2016,5,2016-05,,,,,False,False,False
Rentickle,rentickle,eCommerce,"Furniture, appliances Portal",New Delhi,New Delhi,Manish Kheterpal; Vinay Mittal; Dinesh Mittal; Sandeep Gupta,"[""Manish Kheterpal"", ""Vinay Mittal"", ""Dinesh Mittal"", ""Sandeep Gupta""]",4,Seed Funding,seed,"250,000",250000.0,12.429220196836383,50k-1M,False,2016-05-09,2016-05-09,2016,5,2016-05,,,,,False,False,False
HealthifyMe,healthifyme,Consumer Internet,Health & Fitness App,Bangalore,Bangalore,IDG Ventures India; Inventus Capital; Blume Ventures,"[""IDG Ventures India"", ""Inventus Capital"", ""Blume Ventures""]",3,Private Equity,private equity,"6,000,000",6000000.0,15.607270193858982,1M-10M,False,2016-05-10,2016-05-10,2016,5,2016-05,,,,,False,False,False
Zarget,zarget,Consumer Internet,Conversion Rate Optimization Platform,Chennai,Chennai,Accel Partners; Matrix Partners; Girish Mathrubootham,"[""Accel Partners"", ""Matrix Partners"", ""Girish Mathrubootham""]",3,Private Equity,private equity,"1,500,000",1500000.0,14.220976332738882,1M-10M,False,2016-05-10,2016-05-10,2016,5,2016-05,,,,,False,False,False
InnoNano Research,innonano research,Technology,Clean Water Technology,Chennai,Chennai,NanoHoldings,"[""NanoHoldings""]",1,Private Equity,private equity,"18,000,000",18000000.0,16.705882371415992,10M-100M,False,2016-05-10,2016-05-10,2016,5,2016-05,,,,,False,False,False
SchoolWear,schoolwear,eCommerce,School Uniform & Supplies Marketplace,Mumbai,Mumbai,Undisclosed investors,"[""Undisclosed investors""]",1,Seed Funding,seed,"1,500,000",1500000.0,14.220976332738882,1M-10M,False,2016-05-10,2016-05-10,2016,5,2016-05,,,,,False,False,False
Swiggy,swiggy,Consumer Internet,Food Delivery Platform,Bangalore,Bangalore,Norwest Venture Partners; DST Global; Accel Partners,"[""Norwest Venture Partners"", ""DST Global"", ""Accel Partners""]",3,Private Equity,private equity,"7,000,000",7000000.0,15.76142084987672,1M-10M,False,2016-05-10,2016-05-10,2016,5,2016-05,,,,,False,False,False
Zenify,zenify,Consumer Internet,Home rental Discovery & Booking Portal,Bangalore,Bangalore,Undisclosed Investors,"[""Undisclosed Investors""]",1,Private Equity,private equity,"900,000",900000.0,13.710151153416941,50k-1M,False,2016-05-11,2016-05-11,2016,5,2016-05,,,,,False,False,False
Faircent,faircent,Consumer Internet,Online Peer to Peer Lending platform,Gurgaon,Gurgaon,JM Financial Products Ltd; Arun Tadanki; Doreswamy Nandkishore; Kshitij Jain,"[""JM Financial Products Ltd"", ""Arun Tadanki"", ""Doreswamy Nandkishore"", ""Kshitij Jain""]",4,Private Equity,private equity,,,,Undisclosed,True,2016-05-11,2016-05-11,2016,5,2016-05,,,,,False,False,False
Fractal Analytics,fractal analytics,Technology,Data Analytics Company,Mumbai,Mumbai,Khazanah Nasional Berhad,"[""Khazanah Nasional Berhad""]",1,Private Equity,private equity,"100,000,000",100000000.0,18.420680753952364,100M+,False,2016-05-11,2016-05-11,2016,5,2016-05,,,,,False,True,False
Unacademy,unacademy,Consumer Internet,Free Online Education Platform,Bangalore,Bangalore,Blume Ventures; Rajan Anandan; Sumit Jain; Aprameya Radhakrishna; Sujeet Kumar; Phanindra Sama,"[""Blume Ventures"", ""Rajan Anandan"", ""Sumit Jain"", ""Aprameya Radhakrishna"", ""Sujeet Kumar"", ""Phanindra Sama""]",6,Seed Funding,seed,"500,000",500000.0,13.122365377402328,50k-1M,False,2016-05-12,2016-05-12,2016,5,2016-05,,,,,False,False,False
Capital Float,capital float,Consumer Internet,Online Lending Platform,Bangalore,Bangalore,Creation Investments Capital Management; SAIF Partners; Sequoia Capital; Aspada Ventures,"[""Creation Investments Capital Management"", ""SAIF Partners"", ""Sequoia Capital"", ""Aspada Ventures""]",4,Private Equity,private equity,"25,000,000",25000000.0,17.034386422832473,10M-100M,False,2016-05-12,2016-05-12,2016,5,2016-05,,,,,False,True,False
Life Circle,life circle,Healthcare,Senior Healthcare Services,Hyderabad,Hyderabad,GROUPE SOS,"[""GROUPE SOS""]",1,Private Equity,private equity,"150,000",150000.0,11.918397239722838,50k-1M,False,2016-05-12,2016-05-12,2016,5,2016-05,,,,,False,False,False
Dream Wallets,dream wallets,Consumer Internet,Online Crowdfunding platform,Jaipur,Jaipur,Rakesh Gupta; Aditya Aggarwal; Siddharth Banerjee; Vikas Ranjan; Anshul Jindal; Sunil Koul; Sanjeev Agrawal,"[""Rakesh Gupta"", ""Aditya Aggarwal"", ""Siddharth Banerjee"", ""Vikas Ranjan"", ""Anshul Jindal"", ""Sunil Koul"", ""Sanjeev Agrawal""]",7,Seed Funding,seed,,,,Undisclosed,True,2016-05-12,2016-05-12,2016,5,2016-05,,,,,False,False,False
ShabdNagari,shabdnagari,Consumer Internet,Hindi social networking portal,Kanpur,Kanpur,ah! Ventures,"[""ah! Ventures""]",1,Seed Funding,seed,,,,Undisclosed,True,2016-05-12,2016-05-12,2016,5,2016-05,,,,,False,False,False
Galleri5,galleri5,Consumer Internet,Visual Content Discovery platform,Bangalore,Bangalore,Phanindra Sama; Raghunandan G,"[""Phanindra Sama"", ""Raghunandan G""]",2,Seed Funding,seed,,,,Undisclosed,True,2016-05-12,2016-05-12,2016,5,2016-05,,,,,False,False,False
Derbii,derbii,Logistics,Carpooling Services,Gurgaon,Gurgaon,Anurag Chauhan,"[""Anurag Chauhan""]",1,Seed Funding,seed,,,,Undisclosed,True,2016-05-12,2016-05-12,2016,5,2016-05,,,,,False,False,False
StayZilla,stayzilla,Consumer Internet,Budget Room Aggregator Booking platform,Chennai,Chennai,Matrix Partners; Nexus Ventures,"[""Matrix Partners"", ""Nexus Ventures""]",2,Private Equity,private equity,"13,500,000",13500000.0,16.41820031748273,10M-100M,False,2016-05-13,2016-05-13,2016,5,2016-05,,,,,False,False,False
WoW Express,wow express,Logistics,E-Commerce Logistics Solutions,Mumbai,Mumbai,Undisclosed Investors & Tamarind Family Private Trust,"[""Undisclosed Investors"", ""Tamarind Family Private Trust""]",2,Private Equity,private equity,"2,200,000",2200000.0,14.603968372873895,1M-10M,False,2016-05-13,2016-05-13,2016,5,2016-05,,,,,False,False,False
Smartivity,smartivity,eCommerce,Smart Learning products,Delhi,Delhi,S Chand; AdvantEdge Partners,"[""S Chand"", ""AdvantEdge Partners""]",2,Private Equity,private equity,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2016-05-16,2016-05-16,2016,5,2016-05,,,,,False,False,False
BedBathMore,bedbathmore,Consumer Internet,Home Decor eMarketplace,Mumbai,Mumbai,Kinnevik Group; Rocket Internet,"[""Kinnevik Group"", ""Rocket Internet""]",2,Private Equity,private equity,,,,Undisclosed,True,2016-05-16,2016-05-16,2016,5,2016-05,,,,,False,False,False
Murgency,murgency,Consumer Internet,Medical Emergency Response App,Mumbai,Mumbai,Rata Tata,"[""Rata Tata""]",1,Private Equity,private equity,,,,Undisclosed,True,2016-05-17,2016-05-17,2016,5,2016-05,,,,,False,False,False
Crownit,crownit,Consumer Internet,Mobile customer rewards management platform,Gurgaon,Gurgaon,Undisclosed investors; Accel Partners; Helion Venture Partners,"[""Undisclosed investors"", ""Accel Partners"", ""Helion Venture Partners""]",3,Private Equity,private equity,,,,Undisclosed,True,2016-05-17,2016-05-17,2016,5,2016-05,,,,,False,False,False
Blinge,blinge,eCommerce,Apparel Rental platform,Mumbai,Mumbai,Anupam Mittal; Anuj Srivastava; Ankit Nagori,"[""Anupam Mittal"", ""Anuj Srivastava"", ""Ankit Nagori""]",3,Seed Funding,seed,,,,Undisclosed,True,2016-05-17,2016-05-17,2016,5,2016-05,,,,,False,False,False
TheSmartQ,thesmartq,Consumer Internet,Food Ordering Mobile App,Bangalore,Bangalore,YourNest Angel Fund,"[""YourNest Angel Fund""]",1,Seed Funding,seed,"250,000",250000.0,12.429220196836383,50k-1M,False,2016-05-18,2016-05-18,2016,5,2016-05,,,,,False,False,False
PurpleHealth,purplehealth,Consumer Internet,Online health-on-demand platform,Trivandrum,Trivandrum,Katabole Technology Venture,"[""Katabole Technology Venture""]",1,Seed Funding,seed,"100,000",100000.0,11.51293546492023,50k-1M,False,2016-05-18,2016-05-18,2016,5,2016-05,,,,,False,False,False
Fundamentor,fundamentor,Education,Aptitude Development Program,Pune,Pune,Subramanya SV,"[""Subramanya SV""]",1,Seed Funding,seed,,,,Undisclosed,True,2016-05-18,2016-05-18,2016,5,2016-05,,,,,False,False,False
EduPristine,edupristine,Education,Online Certification Courses,Mumbai,Mumbai,Kaizen Management Advisors; DeVry Inc,"[""Kaizen Management Advisors"", ""DeVry Inc""]",2,Private Equity,private equity,"10,000,000",10000000.0,16.118095750958314,10M-100M,False,2016-05-18,2016-05-18,2016,5,2016-05,,,,,False,False,False
BhiveWorkspace,bhiveworkspace,Reality,Co-Working Spaces,Bangalore,Bangalore,Blume Ventures,"[""Blume Ventures""]",1,Private Equity,private equity,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2016-05-18,2016-05-18,2016,5,2016-05,,,,,False,False,False
Parentlane,parentlane,Consumer Internet,Parenting & Child Care app,Bangalore,Bangalore,Sujeet Kumar; Aprameya; Sumit Jain; Subramanya Venkat; Venk; Ravi Machani; Hitesh Gupta; Rohit Choudhary,"[""Sujeet Kumar"", ""Aprameya"", ""Sumit Jain"", ""Subramanya Venkat"", ""Venk"", ""Ravi Machani"", ""Hitesh Gupta"", ""Rohit Choudhary""]",8,Seed Funding,seed,,,,Undisclosed,True,2016-05-18,2016-05-18,2016,5,2016-05,,,,,False,False,False
Appie,appie,Consumer Internet,Location-based offline retail discovery platform,Mumbai,Mumbai,Undisclosed investors,"[""Undisclosed investors""]",1,Seed Funding,seed,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2016-05-19,2016-05-19,2016,5,2016-05,,,,,False,False,False
Niki.ai,niki ai,Technology,Artificial Intelligence Platform,Bangalore,Bangalore,Ratan Tata,"[""Ratan Tata""]",1,Private Equity,private equity,,,,Undisclosed,True,2016-05-19,2016-05-19,2016,5,2016-05,,,,,False,False,False
TaxiVaxi,taxivaxi,Consumer Internet,Cab Aggregating Platform,New Delhi,New Delhi,Undisclosed HNIs,"[""Undisclosed HNIs""]",1,Seed Funding,seed,"500,000",500000.0,13.122365377402328,50k-1M,False,2016-05-19,2016-05-19,2016,5,2016-05,,,,,False,False,False
Veqta,veqta,Consumer Internet,On Demand Digital Sports Network,New Delhi,New Delhi,Chatsworth Management; ITW Digital,"[""Chatsworth Management"", ""ITW Digital""]",2,Seed Funding,seed,"500,000",500000.0,13.122365377402328,50k-1M,False,2016-05-19,2016-05-19,2016,5,2016-05,,,,,False,False,False
i2ifunding,i2ifunding,Consumer Internet,Online Peer to Peer Funding,Noida,Noida,Undisclosed Investors,"[""Undisclosed Investors""]",1,Seed Funding,seed,"300,000",300000.0,12.611541086966115,50k-1M,False,2016-05-20,2016-05-20,2016,5,2016-05,,,,,False,False,False
EduRev,edurev,Consumer Internet,Online Learning Platform,Gurgaon,Gurgaon,Pradeep Reddy Kamasan,"[""Pradeep Reddy Kamasan""]",1,Seed Funding,seed,,,,Undisclosed,True,2016-05-23,2016-05-23,2016,5,2016-05,,,,,False,False,False
Hoppingo,hoppingo,Consumer Internet,Fashion Discovery platform,New Delhi,New Delhi,vCommission,"[""vCommission""]",1,Seed Funding,seed,"89,000",89000.0,11.39640288460621,50k-1M,False,2016-05-23,2016-05-23,2016,5,2016-05,,,,,False,False,False
Eatonomist,eatonomist,Consumer Internet,Food Delivery Platform,Gurgaon,Gurgaon,MCube Capital Advisors Pvt Ltd,"[""MCube Capital Advisors Pvt Ltd""]",1,Seed Funding,seed,,,,Undisclosed,True,2016-05-24,2016-05-24,2016,5,2016-05,,,,,False,False,False
Goalwise,goalwise,Consumer Internet,Online investment platform,Bangalore,Bangalore,Undisclosed HNIs,"[""Undisclosed HNIs""]",1,Seed Funding,seed,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2016-05-24,2016-05-24,2016,5,2016-05,,,,,False,False,False
Roast,roast,Consumer Internet,Mobile entertainment App,New Delhi,New Delhi,Indian Angel Network,"[""Indian Angel Network""]",1,Seed Funding,seed,,,,Undisclosed,True,2016-05-25,2016-05-25,2016,5,2016-05,,,,,False,False,False
Address Health,address health,Healthcare,Pediatric Primary Healthcare Network,Bangalore,Bangalore,Gray Matters Capital,"[""Gray Matters Capital""]",1,Private Equity,private equity,"1,500,000",1500000.0,14.220976332738882,1M-10M,False,2016-05-25,2016-05-25,2016,5,2016-05,,,,,False,False,False
Arcatron Mobility,arcatron mobility,Technology,Mobility Devices for differently abled,Pune,Pune,Sudhir Mehta,"[""Sudhir Mehta""]",1,Seed Funding,seed,"100,000",100000.0,11.51293546492023,50k-1M,False,2016-05-25,2016-05-25,2016,5,2016-05,,,,,False,False,False
SheThePeople,shethepeople,Consumer Internet,Digital platform for Women,New Delhi,New Delhi,Anand Mahindra,"[""Anand Mahindra""]",1,Seed Funding,seed,,,,Undisclosed,True,2016-05-25,2016-05-25,2016,5,2016-05,,,,,False,False,False
Cleartax,cleartax,Consumer Internet,Online Income Tax Filing platform,Bangalore,Bangalore,FF Angel; Sequoia Capital,"[""FF Angel"", ""Sequoia Capital""]",2,Private Equity,private equity,"2,000,000",2000000.0,14.508658238524095,1M-10M,False,2016-05-26,2016-05-26,2016,5,2016-05,,,,,False,False,False
Consure Medical,consure medical,Healthcare,Medical Devices Kit manufacturer,New Delhi,New Delhi,Accel Partners; Indian Angel Network; India Innovation Fund India Venture Partners,"[""Accel Partners"", ""Indian Angel Network"", ""India Innovation Fund India Venture Partners""]",3,Private Equity,private equity,,,,Undisclosed,True,2016-05-26,2016-05-26,2016,5,2016-05,,,,,False,False,False
mChamp,mchamp,Consumer Internet,Celebrity Entertainment Contest App,New Delhi,New Delhi,MoMagic Technologies,"[""MoMagic Technologies""]",1,Seed Funding,seed,"475,000",475000.0,13.07107218827772,50k-1M,False,2016-05-26,2016-05-26,2016,5,2016-05,,,,,False,False,False
Pianta,pianta,Consumer Internet,Online healthcare service discovery platform,Bangalore,Bangalore,Kunal Shah; Sandeep Tandon,"[""Kunal Shah"", ""Sandeep Tandon""]",2,Seed Funding,seed,,,,Undisclosed,True,2016-05-27,2016-05-27,2016,5,2016-05,,,,,False,False,False
Vahanalytics,vahanalytics,Technology,Safe driving Analytics platform,Mumbai,Mumbai,Anirudh Damani; Vikram Lakhotia,"[""Anirudh Damani"", ""Vikram Lakhotia""]",2,Seed Funding,seed,"200,000",200000.0,12.206077645517674,50k-1M,False,2016-05-30,2016-05-30,2016,5,2016-05,,,,,False,False,False
Play Your Sport,play your sport,Consumer Internet,Location based Sports & Fitness Discovery App,New Delhi,New Delhi,Ashish Gupta; other undisclosed investors,"[""Ashish Gupta"", ""other undisclosed investors""]",2,Seed Funding,seed,,,,Undisclosed,True,2016-05-31,2016-05-31,2016,5,2016-05,,,,,False,False,False
Koovs,koovs,eCommerce,Apparel & Lifestyle eTailer,New Delhi,New Delhi,HT Media Ltd,"[""HT Media Ltd""]",1,Private Equity,private equity,"4,400,000",4400000.0,15.29711532616119,1M-10M,False,2016-05-31,2016-05-31,2016,5,2016-05,,,,,False,False,False
CCavenue,ccavenue,Consumer Internet,Payment Gateway,Mumbai,Mumbai,NSI Infinium Global Pvt. Ltd,"[""NSI Infinium Global Pvt. Ltd""]",1,Private Equity,private equity,"8,900,000",8900000.0,16.001561947061912,1M-10M,False,2016-05-31,2016-05-31,2016,5,2016-05,,,,,False,False,False
1mg,1mg,eCommerce,Online Pharmacy,Gurgaon,Gurgaon,HBM Healthcare Investments,"[""HBM Healthcare Investments""]",1,Private Equity,private equity,,,,Undisclosed,True,2016-05-31,2016-05-31,2016,5,2016-05,,,,,False,False,False
Tpot,tpot,Food & Beverage,QSR Chain,Gurgaon,Gurgaon,Ashish Gupta,"[""Ashish Gupta""]",1,Seed Funding,seed,,,,Undisclosed,True,2016-05-31,2016-05-31,2016,5,2016-05,,,,,False,False,False
MachaDalo,machadalo,Consumer Internet,Hyperlocal Advertising Platform,Mumbai,Mumbai,Undisclosed Investors,"[""Undisclosed Investors""]",1,Seed Funding,seed,"175,000",175000.0,12.07254696717504,50k-1M,False,2016-05-31,2016-05-31,2016,5,2016-05,,,,,False,False,False
,nan,,,,nan,,[],0,,undisclosed,,,,Undisclosed,True,,2016-01-01,2016,1,2016-01,,,,,False,False,False
RazorPay,razorpay,Consumer Internet,Online Payment Gateway,Bangalore,Bangalore,MasterCard,"[""MasterCard""]",1,Private Equity,private equity,,,,Undisclosed,True,2016-07-01,2016-07-01,2016,7,2016-07,,,,,False,False,False
DarwinBox,darwinbox,Technology,HR Software Services Startup,Hyderabad,Hyderabad,3one4 Capital; Tracxn Labs; Aaruha Technology Fund; Endiya Partners,"[""3one4 Capital"", ""Tracxn Labs"", ""Aaruha Technology Fund"", ""Endiya Partners""]",4,Seed Funding,seed,,,,Undisclosed,True,2016-07-01,2016-07-01,2016,7,2016-07,,,,,False,False,False
Venture Catalysts,venture catalysts,Consumer Internet,Seed Investment & Innovation Platform,Mumbai,Mumbai,Zaffiro Ventures,"[""Zaffiro Ventures""]",1,Seed Funding,seed,"500,000",500000.0,13.122365377402328,50k-1M,False,2016-07-01,2016-07-01,2016,7,2016-07,,,,,False,False,False
PressPlay TV,pressplay tv,Consumer Internet,Video Content Discovery Platform,New Delhi,New Delhi,Sequoia Capital; SD Ventures; Vistaar Investment Advisors Pvt. Ltd.,"[""Sequoia Capital"", ""SD Ventures"", ""Vistaar Investment Advisors Pvt. Ltd.""]",3,Private Equity,private equity,,,,Undisclosed,True,2016-07-01,2016-07-01,2016,7,2016-07,,,,,False,False,False
Playment,playment,Consumer Internet,Mobile Marketplace for Crowdsourced Work,Bangalore,Bangalore,SAIF Partners,"[""SAIF Partners""]",1,Private Equity,private equity,"700,000",700000.0,13.45883704259595,50k-1M,False,2016-07-02,2016-07-02,2016,7,2016-07,,,,,False,False,False
WealthTrust,wealthtrust,Consumer Internet,Wealth Management App,Mumbai,Mumbai,India Quotient,"[""India Quotient""]",1,Seed Funding,seed,,,,Undisclosed,True,2016-07-04,2016-07-04,2016,7,2016-07,,,,,False,False,False
Curefit,curefit,Consumer Internet,Online Preventive Healthcare Platform,Bangalore,Bangalore,Accel Partners; IDG Ventures; Kalaari Capital,"[""Accel Partners"", ""IDG Ventures"", ""Kalaari Capital""]",3,Private Equity,private equity,"15,000,000",15000000.0,16.52356082573315,10M-100M,False,2016-07-04,2016-07-04,2016,7,2016-07,,,,,False,False,False
StitchWood,stitchwood,eCommerce,Custom Furniture Online,Mumbai,Mumbai,Deepak Gupta,"[""Deepak Gupta""]",1,Seed Funding,seed,"200,000",200000.0,12.206077645517674,50k-1M,False,2016-07-04,2016-07-04,2016,7,2016-07,,,,,False,False,False
Grab.in,grab in,Logistics,hyperlocal logistics service,Mumbai,Mumbai,Aramex Ventures Llc,"[""Aramex Ventures Llc""]",1,Private Equity,private equity,"2,000,000",2000000.0,14.508658238524095,1M-10M,False,2016-07-04,2016-07-04,2016,7,2016-07,,,,,False,False,False
Fulfil.IO,fulfil io,Consumer Internet,Cloud Based ERP Software,US,US,Rajan Anandan,"[""Rajan Anandan""]",1,Seed Funding,seed,,,,Undisclosed,True,2016-07-04,2016-07-04,2016,7,2016-07,,,,,False,False,False
NeoGrowth,neogrowth,Finance,SME Lending platform,Mumbai,Mumbai,IIFL Wealth Management Seed Venture Fund; Omidyar Network; Khosla Impact; Aspada,"[""IIFL Wealth Management Seed Venture Fund"", ""Omidyar Network"", ""Khosla Impact"", ""Aspada""]",4,Private Equity,private equity,"16,000,000",16000000.0,16.588099342704055,10M-100M,False,2016-07-04,2016-07-04,2016,7,2016-07,,,,,False,False,False
SeeDoc,seedoc,Consumer Internet,Video Based Doctor Consulting platform App,Gurgaon,Gurgaon,YourNest Angel Fund  & Others,"[""YourNest Angel Fund"", ""Others""]",2,Private Equity,private equity,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2016-07-05,2016-07-05,2016,7,2016-07,,,,,False,False,False
BookMyShow,bookmyshow,Consumer Internet,Event & Movie Ticketing platform,Mumbai,Mumbai,Stripes Group; Network 18; Accel Partners; SAIF Partners,"[""Stripes Group"", ""Network 18"", ""Accel Partners"", ""SAIF Partners""]",4,Private Equity,private equity,"82,000,000",82000000.0,18.22222981742365,10M-100M,False,2016-07-05,2016-07-05,2016,7,2016-07,,,,,False,True,False
Flyrobe,flyrobe,eCommerce,Online fashion rental platform,Mumbai,Mumbai,Sequoia Capital; Rohit Bansal; Kunal Bahl; Sandeep Tandon; Kunal Shah; Zishaan Hayath; Abhishek Jain,"[""Sequoia Capital"", ""Rohit Bansal"", ""Kunal Bahl"", ""Sandeep Tandon"", ""Kunal Shah"", ""Zishaan Hayath"", ""Abhishek Jain""]",7,Seed Funding,seed,"1,700,000",1700000.0,14.346139397261565,1M-10M,False,2016-07-05,2016-07-05,2016,7,2016-07,,,,,False,False,False
HappilyUnmarried,happilyunmarried,eCommerce,Online Merchandize etailer,New Delhi,New Delhi,Info Edge (India) Ltd,"[""Info Edge (India) Ltd""]",1,Private Equity,private equity,"740,000",740000.0,13.51440681653079,50k-1M,False,2016-07-06,2016-07-06,2016,7,2016-07,,,,,False,False,False
Don’t Scratch Your Head,don t scratch your head,Technology,Full Stack Offline & Online ERP Solution,Ahmedabad,Ahmedabad,Gaurav Singhvi; Zaffiro Ventures,"[""Gaurav Singhvi"", ""Zaffiro Ventures""]",2,Seed Funding,seed,"250,000",250000.0,12.429220196836383,50k-1M,False,2016-07-06,2016-07-06,2016,7,2016-07,,,,,False,False,False
Wedding Wishlist,wedding wishlist,Consumer Internet,"Wedding Wishlist, Gifts & Registry Creation platform",Chennai,Chennai,Kirthiga Reddy; Renuka Ramanath; Cherry Tin,"[""Kirthiga Reddy"", ""Renuka Ramanath"", ""Cherry Tin""]",3,Seed Funding,seed,"297,000",297000.0,12.601490784782536,50k-1M,False,2016-07-06,2016-07-06,2016,7,2016-07,,,,,False,False,False
AppDaily,appdaily,Technology,Mobile Security App development & Distribution,Mumbai,Mumbai,Kalaari Capital; Qualcomm Ventures; ru-Net; Zodius Technology Opportunities Fund,"[""Kalaari Capital"", ""Qualcomm Ventures"", ""ru-Net"", ""Zodius Technology Opportunities Fund""]",4,Private Equity,private equity,"2,000,000",2000000.0,14.508658238524095,1M-10M,False,2016-07-07,2016-07-07,2016,7,2016-07,,,,,False,False,False
Adytude,adytude,Consumer Internet,Gamified Consumer Insights Portal,New Delhi,New Delhi,Indian Angel Network,"[""Indian Angel Network""]",1,Private Equity,private equity,"1,000,000",1000000.0,13.815511557963774,1M-10M,False,2016-07-07,2016-07-07,2016,7,2016-07,,,,,False,False,False
Quickli,quickli,Logistics,On-Demand Delivery Startup,Gurgaon,Gurgaon,AVG Group; 500 Startups,"[""AVG Group"", ""500 Startups""]",2,Private Equity,private equity,,,,Undisclosed,True,2016-07-07,2016-07-07,2016,7,2016-07,,,,,False,False,False
SpectraVR,spectravr,Technology,Virtual Reality Content Studio,Mumbai,Mumbai,Rothenberg Ventures,"[""Rothenberg Ventures""]",1,Seed Funding,seed,,,,Undisclosed,True,2016-07-07,2016-07-07,2016,7,2016-07,,,,,False,False,False
